,negative,positive
fever,4.507575551943847,2.51294159473206
feverish,3.321928094887363,3.321928094887363
few,3.9366632778242137,2.8268516415727607
fewer,8.666005490155959,1.582220362690496
fewest,2.5,0.0
fey,0.0,10.0
feynman,3.321928094887363,3.321928094887363
ff,4.0019613898255475,2.785345075685467
ffd,0.0,2.5
fford,0.0,2.5
ffp,0.0,2.5
ffvii,0.0,5.0
ffviii,2.5,0.0
fga,0.0,2.5
fgb,2.5,0.0
fheir,2.5,0.0
fhi,5.0,0.0
fi,2.584349121341731,4.360399754477946
fiance,2.5,0.0
fianl,2.5,0.0
fianlli,2.5,0.0
fiannakenzi,2.5,0.0
fib,2.5,0.0
fiber,2.51294159473206,4.507575551943847
fibr,2.5,0.0
fibroid,2.5,0.0
fibromyalgia,0.0,2.5
fibula,2.5,0.0
ficion,0.0,2.5
ficitonalis,0.0,2.5
ficken,0.0,2.5
fickl,2.5,0.0
fico,2.5,0.0
fictati,0.0,2.5
fictici,3.321928094887363,3.321928094887363
fiction,3.2832605841345224,3.3611928950144176
fictionalis,2.095903274289385,5.678873587267573
fictionish,0.0,2.5
fictious,5.0,0.0
fictit,0.0,2.5
fictiti,14.937236057436325,1.1832946624549385
fidd,0.0,2.5
fiddl,4.212993519393615,2.6619559702796276
fide,2.095903274289385,5.678873587267573
fidget,12.62925313651334,1.285097208938469
fie,0.0,5.0
field,4.271985235273362,2.6301168673979136
fiend,4.507575551943847,2.51294159473206
fiendish,2.5,0.0
fienst,0.0,2.5
fierc,2.095903274289385,5.678873587267573
fiercest,10.318851158516171,1.4306765580733931
fieri,3.321928094887363,3.321928094887363
fierstar,0.0,2.5
fiest,2.5,0.0
fiesta,2.51294159473206,4.507575551943847
fiestawar,0.0,2.5
fiesti,0.0,2.5
fifi,0.0,2.5
fifteen,5.094382474196232,2.2761793375349226
fifteenth,2.5,0.0
fifth,3.321928094887363,3.321928094887363
fifti,3.7691125563864567,2.941625832534105
fiftieth,0.0,2.5
fig,1.6609640474436815,8.003922779651097
figgi,0.0,2.5
fight,2.8648527168336373,3.8791514263241518
fighter,4.507575551943847,2.51294159473206
figiur,2.5,0.0
figu,2.5,0.0
figur,6.516700293503847,1.900124942352505
figuredout,2.5,0.0
figuret,2.5,0.0
figurin,0.0,2.5
fijat,0.0,2.5
file,13.783470770180712,1.2301433994512887
filemak,2.5,0.0
fill,3.203257072546836,3.4464104618639255
filler,24.15885792809679,0.9602525677891276
fillmor,2.5,0.0
film,3.636144630723798,3.0422746367170017
filmak,0.0,2.5
filmic,0.0,7.5
filmmak,2.978033117136071,3.719611071037446
filmor,0.0,2.5
filmtool,2.5,0.0
filter,2.799975849087877,3.9786392987155237
filthi,8.776290847640777,1.5702972679322118
filthier,5.0,0.0
fin,1.285097208938469,12.62925313651334
finaci,0.0,2.5
final,3.2571129879034832,3.3884391113852685
finali,0.0,10.0
finallli,0.0,2.5
financ,3.321928094887363,3.321928094887363
financi,3.054750901711627,3.6204807592266683
financiali,0.0,2.5
finanti,0.0,2.5
finari,0.0,2.5
finch,0.0,7.5
find,3.048128298274986,3.628773958664202
findanoth,2.5,0.0
finder,3.321928094887363,3.321928094887363
findingmor,2.5,0.0
findlay,0.0,2.5
fine,3.598742715108183,3.0722947833726155
fineest,0.0,2.5
finer,1.8380053935977752,6.8433137786230045
finesh,0.0,2.5
finess,3.321928094887363,3.321928094887363
finest,1.37354816386321,11.118973860035881
fineth,2.5,0.0
finetun,2.5,0.0
finger,1.9124892893931982,6.4556962358128835
fingernail,0.0,2.5
fingerprint,2.5,0.0
fingersmith,2.5,0.0
fingerstyl,0.0,2.5
fini,2.5,0.0
finic,0.0,5.0
finicki,6.8433137786230045,1.8380053935977752
fininsh,0.0,2.5
finish,4.509851245550543,2.5118813129861044
finishmi,0.0,2.5
finit,1.6609640474436815,8.003922779651097
fink,3.321928094887363,3.321928094887363
finkel,2.5,0.0
finki,2.5,0.0
finley,0.0,2.5
finn,3.9173823267621817,2.8394367936337863
finnali,2.095903274289385,5.678873587267573
finnechel,0.0,2.5
finnegan,5.0,0.0
finni,5.678873587267573,2.095903274289385
finnicki,2.5,0.0
finnish,4.899079389427794,2.3475901497877913
finno,2.5,0.0
finsh,3.321928094887363,3.321928094887363
finsih,3.321928094887363,3.321928094887363
finsish,2.5,0.0
fioena,2.5,0.0
fiona,1.8380053935977752,6.8433137786230045
fionavar,2.5,0.0
fiorello,0.0,2.5
fiorenza,0.0,2.5
fiqur,0.0,2.5
fir,3.321928094887363,3.321928094887363
firday,2.5,0.0
fire,5.437247201517436,2.1650584806701603
firearm,5.0,0.0
firebal,0.0,5.0
firebelli,2.5,0.0
firebird,5.678873587267573,2.095903274289385
firebrand,5.0,0.0
firefight,2.3475901497877913,4.899079389427794
firefli,0.0,2.5
firefox,2.5,0.0
firegl,2.5,0.0
fireheart,0.0,2.5
firehous,2.5,0.0
firei,0.0,2.5
firekindl,0.0,2.5
fireman,5.0,0.0
firend,2.5,0.0
fireproof,5.0,0.0
fireri,2.5,0.0
firesid,2.5,0.0
firestar,0.0,2.5
firestart,2.5,0.0
firewal,2.095903274289385,5.678873587267573
firewallsalesnew,2.5,0.0
firewir,7.5,0.0
firework,0.0,2.5
firey,0.0,2.5
firingsquad,0.0,2.5
firkin,0.0,2.5
firm,3.8936817251156572,2.8551196513720893
firma,0.0,2.5
firmwar,8.003922779651097,1.6609640474436815
first,3.436967501618987,3.211869459783476
firstcam,0.0,2.5
firsthand,0.0,5.0
firstto,2.5,0.0
firth,3.321928094887363,3.321928094887363
fiscal,3.321928094887363,3.321928094887363
fiscar,2.5,0.0
fischer,7.5,0.0
fischerpoon,2.5,0.0
fish,3.6741302801519504,3.0125793808850956
fishburn,0.0,5.0
fisher,4.376763563241703,2.576123340966972
fisherman,2.5,0.0
fishi,7.5,0.0
fiskar,3.321928094887363,3.321928094887363
fist,5.345117011325181,2.19330974196567
fit,3.7867538418440945,2.928940269933918
fitchburg,0.0,2.5
fite,0.0,2.5
fitperfect,2.5,0.0
fitst,2.5,0.0
fitt,2.5,0.0
fitter,2.5,0.0
fittest,2.5,0.0
fitti,2.5,0.0
fitzgerald,1.0,21.854345326782823
fiv,0.0,2.5
five,0.0,2.5
fiwa,0.0,2.5
fix,8.052731464523841,1.6546983503674295
fixat,1.8380053935977752,6.8433137786230045
fixin,0.0,2.5
fixtur,3.321928094887363,3.321928094887363
fizz,3.321928094887363,3.321928094887363
fizzel,0.0,2.5
fizzl,24.15885792809679,0.9602525677891276
fizzuck,0.0,2.5
fjord,0.0,2.5
fk,0.0,7.5
fkd,2.5,0.0
fkin,2.5,0.0
fl,10.0,0.0
fla,0.0,2.5
flabbergast,2.095903274289385,5.678873587267573
flaccid,2.5,0.0
flacid,2.5,0.0
flaco,0.0,2.5
flaen,2.5,0.0
flag,3.321928094887363,3.321928094887363
flagrant,5.678873587267573,2.095903274289385
flail,12.62925313651334,1.285097208938469
flair,2.5,0.0
flairgiant,0.0,2.5
flake,42.58745019433658,0.7820114830995407
flakey,2.5,0.0
flaki,14.937236057436325,1.1832946624549385
flakier,2.5,0.0
flambouy,0.0,2.5
flamboy,5.0,0.0
flame,3.321928094887363,3.321928094887363
flamenco,4.1145820804822515,2.717562737549928
flameout,0.0,2.5
flammabl,12.62925313651334,1.285097208938469
flanneri,0.0,2.5
flap,2.095903274289385,5.678873587267573
flapper,2.5,0.0
flare,10.318851158516171,1.4306765580733931
flash,3.4779278926237653,3.174948149276962
flashback,3.321928094887363,3.321928094887363
flashi,3.719611071037446,2.978033117136071
flashlight,6.4556962358128835,1.9124892893931982
flat,8.993603430061949,1.5476818699662027
flatb,0.0,2.5
flatback,2.5,0.0
flate,5.0,0.0
flathead,0.0,2.5
flatland,2.5,0.0
flatley,2.5,0.0
flatscreen,0.0,2.5
flatt,2.5,0.0
flatten,4.271985235273362,2.6301168673979136
flatter,9.547874667292193,1.4947531601505835
flattest,3.321928094887363,3.321928094887363
flatwar,0.0,2.5
flaubert,2.5,0.0
flaunt,5.678873587267573,2.095903274289385
flavor,2.2761793375349226,5.094382474196232
flavorful,0.0,2.5
flavorless,2.5,0.0
flavour,2.51294159473206,4.507575551943847
flaw,5.678873587267573,2.095903274289385
flawless,1.3725093792226144,11.134658118217425
flaxse,2.5,0.0
flay,0.0,2.5
flea,1.6609640474436815,8.003922779651097
fleck,0.0,2.5
fled,4.507575551943847,2.51294159473206
fledg,1.4306765580733931,10.318851158516171
fledgl,0.0,2.5
flee,3.321928094887363,3.321928094887363
fleec,1.8380053935977752,6.8433137786230045
fleet,2.095903274289385,5.678873587267573
fleetwood,2.5,0.0
fleischer,0.0,2.5
fleisher,0.0,2.5
flem,0.0,5.0
fleme,8.003922779651097,1.6609640474436815
flemish,2.5,0.0
flemsi,2.5,0.0
fles,0.0,2.5
flesh,2.9203673004336506,3.798794064681797
flesheat,0.0,2.5
flet,0.0,2.5
fletcher,5.0,0.0
flew,4.507575551943847,2.51294159473206
flex,2.9203673004336506,3.798794064681797
flexabl,3.321928094887363,3.321928094887363
flexibl,1.9796101017878516,6.14525046121494
fli,3.023705927691971,3.6597797472500884
flic,8.003922779651097,1.6609640474436815
flick,3.662986595046085,3.0212099296053805
flicker,26.463034750828918,0.9266284080291269
flighti,0.0,5.0
flik,0.0,2.5
flim,5.678873587267573,2.095903274289385
flime,0.0,2.5
flimsey,5.678873587267573,2.095903274289385
flimsi,16.92930914372195,1.116540696785932
flimsiest,2.5,0.0
flimzi,2.5,0.0
flinch,3.321928094887363,3.321928094887363
fling,5.678873587267573,2.095903274289385
flint,0.0,12.5
flinx,0.0,2.5
flip,4.282022424926939,2.624805667098202
flipant,2.5,0.0
flipit,0.0,2.5
flippant,5.678873587267573,2.095903274289385
flipper,0.0,2.5
flippi,2.5,0.0
flippin,7.5,0.0
flipsid,0.0,2.5
flirt,1.4306765580733931,10.318851158516171
flirtat,0.0,2.5
flirti,0.0,2.5
flit,5.678873587267573,2.095903274289385
flith,0.0,2.5
flixster,7.5,0.0
flixter,5.0,0.0
fllls,0.0,2.5
flmsi,0.0,2.5
flo,0.0,7.5
float,2.9607452315402925,3.7429109957755533
floater,2.5,0.0
flock,2.095903274289385,5.678873587267573
flog,2.5,0.0
floja,2.5,0.0
flood,3.6204807592266683,3.054750901711627
floor,1.8815421796317378,6.610797698940938
floormat,2.5,0.0
floorsinsid,2.5,0.0
flop,6.314626568256669,1.9420876621222456
floppi,5.678873587267573,2.095903274289385
flora,2.5,0.0
floral,2.717562737549928,4.1145820804822515
florenc,3.321928094887363,3.321928094887363
floresc,2.5,0.0
florian,0.0,7.5
florid,0.0,7.5
florida,2.464478569706518,4.61448067488429
florin,0.0,2.5
floss,1.4306765580733931,10.318851158516171
flot,0.0,2.5
flotec,2.5,0.0
flounder,0.0,2.5
flour,3.798794064681797,2.9203673004336506
flourish,2.3475901497877913,4.899079389427794
floutist,2.5,0.0
flow,2.767951373974852,4.030132314883605
flower,1.6609640474436815,8.003922779651097
flowerbox,0.0,2.5
flowerhillbook,0.0,2.5
floweri,3.9173823267621817,2.8394367936337863
flown,2.51294159473206,4.507575551943847
flowsmuch,0.0,2.5
flowtran,2.5,0.0
floyd,2.785345075685467,4.0019613898255475
floydian,0.0,2.5
flsh,2.5,0.0
flshmemori,2.5,0.0
flu,1.285097208938469,12.62925313651334
flub,2.5,0.0
flubber,2.5,0.0
fluctuat,0.0,2.5
flucuat,0.0,2.5
flue,2.5,0.0
fluent,2.3475901497877913,4.899079389427794
fluf,5.0,0.0
fluff,6.8433137786230045,1.8380053935977752
fluffi,4.742632390555292,2.4097933153777453
fluffiest,0.0,2.5
fluid,2.2761793375349226,5.094382474196232
fluke,26.463034750828918,0.9266284080291269
flume,0.0,2.5
flummox,2.5,0.0
flung,3.321928094887363,3.321928094887363
flunk,8.003922779651097,1.6609640474436815
flunki,2.5,0.0
fluoresc,2.5,0.0
fluorid,0.0,2.5
flurish,2.5,0.0
flurri,2.5,0.0
flurrish,2.5,0.0
flush,6.197015431497114,1.9679016023841334
flusser,2.095903274289385,5.678873587267573
flutd,2.5,0.0
flute,2.3475901497877913,4.899079389427794
flutist,2.095903274289385,5.678873587267573
flutter,3.321928094887363,3.321928094887363
fluval,5.0,0.0
fluvannian,0.0,2.5
flyboy,3.321928094887363,3.321928094887363
flyer,2.5,0.0
flyfish,0.0,22.5
flynn,3.321928094887363,3.321928094887363
flypap,2.5,0.0
flys,0.0,2.5
fm,4.507575551943847,2.51294159473206
fninish,2.5,0.0
fnm,2.5,0.0
fo,5.211440485380426,2.2363458328106818
foal,2.5,0.0
foam,3.137168659354725,3.5211682165513474
foami,2.095903274289385,5.678873587267573
focal,2.095903274289385,5.678873587267573
focaliseront,0.0,2.5
focus,3.3810540294943987,3.2641461736629176
focusd,2.5,0.0
focuss,1.8380053935977752,6.8433137786230045
fodder,5.678873587267573,2.095903274289385
foe,2.5,0.0
fog,3.0212099296053805,3.662986595046085
fogar,0.0,2.5
fogelin,0.0,2.5
foget,2.5,0.0
foggi,2.095903274289385,5.678873587267573
foggiest,3.321928094887363,3.321928094887363
foghat,0.0,5.0
foghorn,2.5,0.0
fogi,2.5,0.0
foil,17.243773525740824,1.1073093649624544
foist,12.62925313651334,1.285097208938469
fold,2.9514322065841454,3.7556162037993324
foldabl,0.0,5.0
foldaway,2.5,0.0
foldedpag,0.0,2.5
folder,4.507575551943847,2.51294159473206
foldin,0.0,2.5
foley,3.321928094887363,3.321928094887363
folic,0.0,5.0
folio,0.0,2.5
folitician,0.0,2.5
folk,2.7466359508287996,4.065331018606768
folki,3.321928094887363,3.321928094887363
folkish,3.321928094887363,3.321928094887363
folklor,3.321928094887363,3.321928094887363
folksi,2.51294159473206,4.507575551943847
foll,0.0,5.0
follett,0.0,5.0
folli,2.095903274289385,5.678873587267573
follow,3.391105973235604,3.2545829778511113
followi,2.5,0.0
followin,0.0,2.5
followup,3.321928094887363,3.321928094887363
follw,0.0,2.5
folow,2.095903274289385,5.678873587267573
fom,3.321928094887363,3.321928094887363
foment,2.5,0.0
fond,2.170464653912342,5.419336715827554
fonda,3.321928094887363,3.321928094887363
fonder,2.5,0.0
fondest,0.0,5.0
fondl,2.5,0.0
fondu,0.0,5.0
foney,2.5,0.0
fong,3.321928094887363,3.321928094887363
fonni,2.5,0.0
fonsecaeditor,0.0,2.5
fonstad,0.0,2.5
font,7.617369497207078,1.7135711483586733
foo,2.095903274289385,5.678873587267573
food,2.095903274289385,5.678873587267573
foodfor,0.0,2.5
foodi,5.678873587267573,2.095903274289385
foodsav,7.5,0.0
fool,10.182834487539987,1.4412744827851518
fooledthi,2.5,0.0
foolish,11.474446170085354,1.3506893502198491
foolproof,0.0,2.5
foor,2.5,0.0
foot,2.6301168673979136,4.271985235273362
footag,0.0,7.5
footless,2.5,0.0
footloos,0.0,5.0
footnot,2.095903274289385,5.678873587267573
footrest,0.0,2.5
footwork,0.0,2.5
fopiodd,2.5,0.0
foppish,0.0,2.5
fopr,0.0,2.5
fora,5.0,0.0
forag,3.321928094887363,3.321928094887363
forand,0.0,2.5
foranyon,0.0,2.5
forb,2.51294159473206,4.507575551943847
forbest,0.0,2.5
forbid,4.507575551943847,2.51294159473206
forbidden,1.7420653825330148,7.423983573584705
forbiden,2.5,0.0
forbod,0.0,2.5
forbrian,0.0,2.5
forc,8.277865976812176,1.626795225650342
forcibl,5.0,0.0
forcus,0.0,2.5
ford,1.9796101017878516,6.14525046121494
fordvd,2.5,0.0
fore,0.0,2.5
forebod,1.285097208938469,12.62925313651334
forec,2.5,0.0
forecast,5.678873587267573,2.095903274289385
foreclos,0.0,2.5
forefil,2.5,0.0
forego,8.003922779651097,1.6609640474436815
foregon,0.0,7.5
forehead,0.0,2.5
foreign,3.976598256528068,2.801266388719342
foreman,2.51294159473206,4.507575551943847
foremost,2.8836103946155047,3.851526570091436
forens,4.271985235273362,2.6301168673979136
forese,1.4306765580733931,10.318851158516171
foreseen,0.0,2.5
foreshadow,1.4306765580733931,10.318851158516171
foreshorten,0.0,2.5
foreskin,2.5,0.0
forest,2.576123340966972,4.376763563241703
foretel,2.095903274289385,5.678873587267573
forethought,2.5,0.0
forev,2.6811210367929563,4.178429921399697
forevahhhforget,2.5,0.0
forevermor,0.0,2.5
forewarn,6.261707715779571,1.9535700439406751
foreword,0.0,2.5
forex,7.5,0.0
forfend,2.5,0.0
forfirewood,2.5,0.0
forg,2.095903274289385,5.678873587267573
forgav,7.5,0.0
forgeri,2.5,0.0
forget,3.3097625392572265,3.334152154270546
forgett,18.627225987375198,1.0700927312070634
forgetten,0.0,2.5
forgiv,3.9173823267621817,2.8394367936337863
forgiven,3.6204807592266683,3.054750901711627
forgo,0.0,7.5
forgoiv,0.0,2.5
forgon,2.5,0.0
forgot,3.9485548495423557,2.8191658368867367
forgoten,0.0,2.5
forgothow,2.5,0.0
forgotten,2.389968283752412,4.7912056229871025
forgotton,0.0,5.0
forgrant,0.0,2.5
foriegn,3.321928094887363,3.321928094887363
foringlori,0.0,2.5
fork,17.243773525740824,1.1073093649624544
forkswer,2.5,0.0
forlow,2.5,0.0
form,2.740750618567024,4.075183733624238
forma,2.095903274289385,5.678873587267573
formaggio,0.0,2.5
formal,1.8088351765837412,7.0093046768582425
forman,0.0,2.5
format,5.231356602085776,2.2297733582715926
formato,2.5,0.0
former,2.974469420499679,3.724384093507302
formica,2.5,0.0
formid,1.285097208938469,12.62925313651334
formual,2.5,0.0
formul,5.678873587267573,2.095903274289385
formula,6.610797698940938,1.8815421796317378
forplay,2.5,0.0
forreal,0.0,2.5
forrest,5.678873587267573,2.095903274289385
forsak,2.5,0.0
forsaken,1.4306765580733931,10.318851158516171
forseabl,2.5,0.0
forshadow,0.0,2.5
forster,4.507575551943847,2.51294159473206
forsyt,0.0,2.5
forsyth,3.321928094887363,3.321928094887363
fort,1.1832946624549385,14.937236057436325
fortak,2.5,0.0
fortepiano,0.0,2.5
fortescu,0.0,2.5
forth,3.5609161165707097,3.103476471903321
forthcom,10.318851158516171,1.4306765580733931
forthenight,5.0,0.0
forthfrom,2.5,0.0
forthi,0.0,2.5
forthright,0.0,5.0
forthwright,0.0,2.5
forti,2.5950375316654903,4.339356391946547
fortifi,8.003922779651097,1.6609640474436815
fortr,2.5,0.0
fortress,0.0,2.5
fortuat,0.0,2.5
fortun,3.8200497344029407,2.9053980936476553
fortunat,0.0,2.5
fortunato,2.5,0.0
fortunet,3.321928094887363,3.321928094887363
forum,5.678873587267573,2.095903274289385
forutn,2.5,0.0
forwaard,2.5,0.0
forward,3.4775723330644457,3.1752638241098334
forwardto,0.0,2.5
forwarn,3.321928094887363,3.321928094887363
forwarrd,0.0,2.5
foss,2.5,0.0
fossil,4.507575551943847,2.51294159473206
foster,3.6204807592266683,3.054750901711627
fosterrefus,2.5,0.0
fot,5.0,0.0
foto,2.5,0.0
fotograf,0.0,5.0
foucalt,2.5,0.0
foucault,5.0,0.0
fought,3.447864361092018,3.2019364689443974
foul,4.654543330363308,2.4469987769064594
foulest,2.5,0.0
found,3.7470777442285885,2.9576821953033137
foundat,1.1832946624549385,14.937236057436325
founder,0.0,2.5
foundhim,0.0,2.5
foundi,2.5,0.0
foundin,3.321928094887363,3.321928094887363
foundmi,0.0,2.5
foundth,0.0,2.5
fountain,5.678873587267573,2.095903274289385
fountainhead,1.6609640474436815,8.003922779651097
four,2.5,0.0
fourget,2.5,0.0
fourmeau,2.5,0.0
fourteen,3.321928094887363,3.321928094887363
fourth,3.2783366341952673,3.3662801444239228
fourti,0.0,2.5
foward,2.095903274289385,5.678873587267573
fowl,2.5,0.0
fowler,0.0,2.5
fox,5.289431441108701,2.2109333391015227
foxal,0.0,2.5
foxfir,2.5,0.0
foxi,2.717562737549928,4.1145820804822515
foxili,2.5,0.0
foxthird,2.5,0.0
foxtrot,2.5,0.0
foxwood,0.0,2.5
foxworth,0.0,2.5
foxx,0.0,2.5
fp,5.678873587267573,2.095903274289385
fps,1.9535700439406751,6.261707715779571
fpsthe,0.0,2.5
fr,3.321928094887363,3.321928094887363
frack,0.0,2.5
fraco,2.5,0.0
fractal,0.0,2.5
fractur,4.899079389427794,2.3475901497877913
fragil,8.666005490155959,1.582220362690496
fragili,2.5,0.0
fragment,17.5,0.0
fragranc,5.678873587267573,2.095903274289385
fragrant,3.321928094887363,3.321928094887363
frail,7.5,0.0
fram,3.321928094887363,3.321928094887363
frame,3.2076587491603172,3.441575920909497
framework,0.0,2.5
framingham,0.0,2.5
frampton,0.0,2.5
fran,0.0,2.5
franai,0.0,2.5
franc,3.321928094887363,3.321928094887363
francais,0.0,2.5
francesca,0.0,2.5
franchis,8.003922779651097,1.6609640474436815
franci,3.321928094887363,3.321928094887363
francin,3.321928094887363,3.321928094887363
franciscan,0.0,2.5
francisco,1.7721967586109773,7.230516925979993
franck,2.5,0.0
franco,4.1145820804822515,2.717562737549928
francoi,0.0,2.5
francophil,0.0,5.0
francophob,2.5,0.0
frank,4.784839433067811,2.3925395961551748
franka,0.0,2.5
franken,17.5,0.0
frankenstein,2.717562737549928,4.1145820804822515
frankfurt,0.0,2.5
franki,2.095903274289385,5.678873587267573
frankili,2.5,0.0
frankl,0.0,5.0
franklin,4.899079389427794,2.3475901497877913
franni,0.0,5.0
franqueza,0.0,2.5
frantic,1.9124892893931982,6.4556962358128835
franz,6.8433137786230045,1.8380053935977752
franzen,0.0,2.5
fraser,5.678873587267573,2.095903274289385
frasier,4.1145820804822515,2.717562737549928
frassanito,2.5,0.0
fratern,3.321928094887363,3.321928094887363
fraud,2.5,0.0
fraudul,7.5,0.0
fraught,5.0,0.0
fray,12.16741049762854,1.3098812310156134
frayedand,2.5,0.0
frazier,3.321928094887363,3.321928094887363
frazzl,0.0,2.5
freak,3.706829770264403,2.987633210382234
freaki,3.321928094887363,3.321928094887363
freakier,3.321928094887363,3.321928094887363
freakin,3.5609161165707097,3.103476471903321
freakish,4.507575551943847,2.51294159473206
freakqueen,2.5,0.0
freakyish,2.5,0.0
freckin,2.5,0.0
freckl,0.0,2.5
frecl,0.0,2.5
fred,4.046050285085585,2.7582552030875207
freddi,4.016048198319545,2.77660969060863
frederica,0.0,2.5
frederick,2.51294159473206,4.507575551943847
fredric,2.095903274289385,5.678873587267573
fredrick,3.321928094887363,3.321928094887363
free,3.618349525150319,3.0564590614398295
freebi,0.0,2.5
freecel,2.5,0.0
freecycl,2.5,0.0
freed,0.0,17.5
freedom,2.3475901497877913,4.899079389427794
freedomcan,0.0,2.5
freefal,0.0,2.5
freegladerwritten,0.0,2.5
freeh,2.5,0.0
freehand,3.321928094887363,3.321928094887363
freeli,3.12173046672301,3.5392393166248803
freelov,0.0,2.5
freeman,4.742632390555292,2.4097933153777453
freemason,0.0,2.5
freemasonri,0.0,2.5
freenew,0.0,2.5
freest,0.0,2.5
freestyl,1.6609640474436815,8.003922779651097
freestylin,2.5,0.0
freethink,0.0,2.5
freewar,7.5,0.0
freeway,0.0,5.0
freez,9.107053953689613,1.536314104922079
freezabl,0.0,2.5
freezer,10.0,0.0
freezw,2.5,0.0
freight,3.321928094887363,3.321928094887363
freighthop,0.0,2.5
freind,0.0,2.5
freindlier,2.5,0.0
freinship,0.0,2.5
freke,0.0,2.5
french,2.415576112844593,4.728682048637345
frenchi,2.5,0.0
frenchman,0.0,2.5
frend,0.0,2.5
frenet,5.678873587267573,2.095903274289385
frensham,0.0,2.5
frenzi,5.678873587267573,2.095903274289385
freq,2.5,0.0
frequenc,0.0,5.0
frequent,5.094382474196232,2.2761793375349226
fresh,1.7336305509181646,7.480135909885077
freshchest,0.0,2.5
fresher,2.3475901497877913,4.899079389427794
freshest,0.0,2.5
freshin,2.5,0.0
freshman,3.321928094887363,3.321928094887363
fret,5.678873587267573,2.095903274289385
fretboard,2.5,0.0
freud,1.4306765580733931,10.318851158516171
freuden,0.0,2.5
freudian,3.321928094887363,3.321928094887363
