,negative,positive
diet,3.481388534756018,3.171880042295375
dietari,5.678873587267573,2.095903274289385
dieter,1.2301433994512887,13.783470770180712
dietet,3.321928094887363,3.321928094887363
diether,0.0,2.5
dietrich,2.8836103946155047,3.851526570091436
dietrichson,2.5,0.0
difer,2.095903274289385,5.678873587267573
diff,3.321928094887363,3.321928094887363
differ,2.3073218019306476,5.0070148706764455
differenti,4.170831608277665,2.68538628536236
difficult,2.6433889699737727,4.247151497304185
difficulti,3.321928094887363,3.321928094887363
difficut,0.0,2.5
diffid,0.0,17.5
diffr,0.0,5.0
diffrent,2.5,0.0
diffus,7.423983573584705,1.7420653825330148
diffusion,0.0,2.5
difranco,2.5,0.0
dig,3.258401722643309,3.3870827601687834
digart,0.0,2.5
diger,0.0,5.0
digest,3.321928094887363,3.321928094887363
digg,0.0,7.5
digga,0.0,2.5
digger,0.0,2.5
diggstown,2.5,0.0
digi,0.0,10.0
digicam,2.5,0.0
digicorp,0.0,17.5
digimon,0.0,2.5
digisoft,0.0,7.5
digit,3.446925841769511,3.2027887787196145
digitis,3.321928094887363,3.321928094887363
digiulio,2.5,0.0
digiview,0.0,2.5
dignifi,1.9314747314425402,6.36442358579765
dignitari,3.321928094887363,3.321928094887363
digniti,3.321928094887363,3.321928094887363
digress,6.8433137786230045,1.8380053935977752
digust,5.0,0.0
dil,3.321928094887363,3.321928094887363
dilapid,2.869813941784957,3.871796827380109
dilat,0.0,2.5
dilatori,2.5,0.0
dildo,5.678873587267573,2.095903274289385
dilemma,2.2363458328106818,5.211440485380426
dilettant,3.321928094887363,3.321928094887363
dilettantish,7.5,0.0
dilig,2.6301168673979136,4.271985235273362
dill,2.5,0.0
dillan,0.0,5.0
dilli,5.289431441108701,2.2109333391015227
dilling,5.0,0.0
dillman,0.0,2.5
dillon,5.094382474196232,2.2761793375349226
dillut,2.5,0.0
dillyd,2.5,0.0
dilud,2.5,0.0
dilut,3.113001502350679,3.5495627518563655
dilwal,3.321928094887363,3.321928094887363
dim,4.977233071284041,2.318229028693822
dimaggio,0.0,2.5
dime,2.9203673004336506,3.798794064681797
dimeco,2.5,0.0
dimens,2.5,0.0
dimension,6.336334016129966,1.9374386992866859
diment,3.321928094887363,3.321928094887363
diminish,2.4144254724515424,4.731450101999
diminut,3.321928094887363,3.321928094887363
dimitri,2.5,0.0
dimitru,7.5,0.0
dimmest,2.5,0.0
dimpl,5.678873587267573,2.095903274289385
dimtri,2.5,0.0
dimwit,4.339356391946547,2.5950375316654903
din,1.2474546526209354,13.398787608311364
dinaggio,0.0,2.5
dinah,1.4306765580733931,10.318851158516171
dinamo,2.5,0.0
dinasti,0.0,2.5
dind,0.0,2.5
dine,4.417031807795269,2.556193922867228
dinehart,0.0,5.0
dinelli,1.6609640474436815,8.003922779651097
diner,8.003922779651097,1.6609640474436815
dinesen,0.0,5.0
ding,2.4097933153777453,4.742632390555292
dingal,3.321928094887363,3.321928094887363
dingbat,0.0,2.5
dingi,3.054750901711627,3.6204807592266683
dingiest,0.0,2.5
dingili,0.0,2.5
dingman,3.321928094887363,3.321928094887363
dingo,2.095903274289385,5.678873587267573
dinheiro,5.0,0.0
dinicu,0.0,2.5
dink,3.321928094887363,3.321928094887363
dinka,0.0,7.5
dinki,5.0,0.0
dinkum,0.0,2.5
dinner,2.51294159473206,4.507575551943847
dino,6.8433137786230045,1.8380053935977752
dinocrap,2.5,0.0
dinosaur,5.924450682790842,2.0321138582813814
dinosuar,0.0,2.5
dinsdal,0.0,2.5
dinsmor,0.0,5.0
dint,5.678873587267573,2.095903274289385
dintr,0.0,2.5
dio,0.0,7.5
diomed,0.0,2.5
dionn,5.0,0.0
dionysian,0.0,2.5
diora,0.0,2.5
dioz,0.0,2.5
dip,4.251470913316448,2.6410669562453966
diplomaci,2.5,0.0
diplomat,1.6609640474436815,8.003922779651097
dipper,0.0,2.5
dippi,5.678873587267573,2.095903274289385
dipstick,0.0,5.0
dir,5.678873587267573,2.095903274289385
dire,9.842723698282365,1.4690572025396205
direct,3.288908532064505,3.355382224549272
directdr,0.0,2.5
directionless,2.095903274289385,5.678873587267573
directivo,2.5,0.0
director,5.0,0.0
directori,2.7311347436138513,4.091408991095177
directv,0.0,5.0
direst,0.0,2.5
diri,0.0,2.5
dirig,2.5,0.0
dirk,0.9727354664740451,23.39072927508095
dirt,6.610797698940938,1.8815421796317378
dirtbag,2.5,0.0
dirti,2.701222142303756,4.142914070987539
dirtier,2.717562737549928,4.1145820804822515
dirtiest,0.0,15.0
dis,4.703489817566015,2.426121873004559
disabl,2.6619559702796276,4.212993519393615
disabus,1.4306765580733931,10.318851158516171
disadvantag,2.51294159473206,4.507575551943847
disaffect,2.51294159473206,4.507575551943847
disagr,2.095903274289385,5.678873587267573
disagre,2.2780244013864737,5.0891074879508515
disallow,3.321928094887363,3.321928094887363
disant,0.0,2.5
disapear,2.5,0.0
disapoint,6.8433137786230045,1.8380053935977752
disappear,4.067234002151008,2.745496503216895
disappoint,5.3527816803690556,2.1909169179928125
disapprov,3.0212099296053805,3.662986595046085
disarm,2.095903274289385,5.678873587267573
disarma,0.0,2.5
disassembl,10.0,0.0
disassoci,3.321928094887363,3.321928094887363
disast,7.133751257654798,1.7879236136423848
disastar,2.5,0.0
disaster,2.5,0.0
disastr,4.39651989338996,2.5662906051474845
disatisfi,0.0,2.5
disavow,2.3475901497877913,4.899079389427794
disband,2.095903274289385,5.678873587267573
disbar,7.5,0.0
disbelief,4.1145820804822515,2.717562737549928
disbeliev,16.09064652879228,1.142777130968
disburs,3.321928094887363,3.321928094887363
disc,1.5150322905906413,9.32749074815061
discard,3.4762532987523937,3.1764356235119493
discern,5.790001785862936,2.0662835698755098
discharg,2.51294159473206,4.507575551943847
discipl,3.321928094887363,3.321928094887363
disciplin,2.8836103946155047,3.851526570091436
disciplinari,3.321928094887363,3.321928094887363
disciplinarian,1.6609640474436815,8.003922779651097
discirn,2.5,0.0
disclaim,3.798794064681797,2.9203673004336506
disclos,1.9314747314425402,6.36442358579765
disclosur,2.5,0.0
disco,3.492757467184183,3.16185575442704
discolor,3.321928094887363,3.321928094887363
discombobul,3.321928094887363,3.321928094887363
discomfit,2.51294159473206,4.507575551943847
discomfort,2.9203673004336506,3.798794064681797
disconcert,3.054750901711627,3.6204807592266683
disconfort,0.0,2.5
disconnect,8.735661279995714,1.5746537399354588
discont,1.4306765580733931,10.318851158516171
discontinu,6.4556962358128835,1.9124892893931982
discord,1.6609640474436815,8.003922779651097
discount,4.778752771170251,2.39500556230144
discourag,2.8046767821586527,3.9712170478272815
discours,2.5,0.0
discov,2.476647937567116,4.587069652242337
discoverd,0.0,2.5
discoveri,5.094382474196232,2.2761793375349226
discredit,6.116128207694194,1.9862938042850946
discreet,3.103476471903321,3.5609161165707097
discret,1.4306765580733931,10.318851158516171
discretionari,3.321928094887363,3.321928094887363
discrib,0.0,2.5
discrimin,5.159425579258086,2.2537877759719245
discriminatori,0.0,2.5
discruntl,2.5,0.0
discurs,0.0,7.5
discus,8.003922779651097,1.6609640474436815
discuss,2.5454679348472187,4.4390764242378085
discust,5.0,0.0
disdain,1.8815421796317378,6.610797698940938
diseas,4.339356391946547,2.5950375316654903
disect,5.0,0.0
disembodi,5.678873587267573,2.095903274289385
disembovl,0.0,2.5
disembowel,4.507575551943847,2.51294159473206
disench,1.7420653825330148,7.423983573584705
disenchant,0.0,2.5
disenfranchis,2.4097933153777453,4.742632390555292
disengag,3.798794064681797,2.9203673004336506
disengorg,2.5,0.0
disentangl,5.0,0.0
disentertain,0.0,2.5
disey,0.0,2.5
disfigur,4.456408641369478,2.5371243473452254
disfunct,3.321928094887363,3.321928094887363
disgard,2.5,0.0
disgorg,2.5,0.0
disgrac,8.666005490155959,1.582220362690496
disgruntl,4.078766226029146,2.738619360499461
disguis,4.1145820804822515,2.717562737549928
disgus,0.0,2.5
disgust,6.464411840003971,1.910707142196619
dish,3.9786392987155237,2.799975849087877
disharmoni,2.095903274289385,5.678873587267573
dishearten,4.271985235273362,2.6301168673979136
dishevel,2.8046767821586527,3.9712170478272815
dishi,0.0,7.5
dishonest,4.065331018606768,2.7466359508287996
dishonesti,3.321928094887363,3.321928094887363
dishonor,3.798794064681797,2.9203673004336506
dishonour,5.0,0.0
dishwash,5.0,0.0
dishwat,7.5,0.0
disillus,2.2761793375349226,5.094382474196232
disillusion,2.51294159473206,4.507575551943847
disinclin,2.5,0.0
disinfect,3.321928094887363,3.321928094887363
disingeni,0.0,2.5
disingenu,6.14525046121494,1.9796101017878516
disinherit,3.321928094887363,3.321928094887363
disint,2.5,0.0
disintegr,3.851526570091436,2.8836103946155047
disinterest,6.737644042848348,1.857386480189355
disinvit,0.0,2.5
disjoin,0.0,2.5
disjoint,9.933429939036653,1.4614610937228045
disjunct,2.5,0.0
disk,5.678873587267573,2.095903274289385
diskant,0.0,2.5
dislex,2.5,0.0
dislik,4.1585794450733715,2.692304115695139
disloc,5.678873587267573,2.095903274289385
dislodg,17.243773525740824,1.1073093649624544
disloy,0.0,2.5
dismal,8.723051660833105,1.576014285289864
dismantl,1.3506893502198491,11.474446170085354
dismay,2.2223752763380724,5.253985592590525
dismemb,4.899079389427794,2.3475901497877913
dismember,2.51294159473206,4.507575551943847
dismiss,1.8344640749870493,6.863011474164333
dismount,0.0,2.5
disney,2.7560573993329873,4.049679974413543
disneyesqu,3.321928094887363,3.321928094887363
disneyfi,8.003922779651097,1.6609640474436815
disneyish,2.5,0.0
disneyland,4.1145820804822515,2.717562737549928
disneylik,0.0,2.5
disneyworld,5.0,0.0
disobedi,12.5,0.0
disobey,4.801322650839046,2.3858985318574284
disord,8.776290847640777,1.5702972679322118
disorgan,6.261707715779571,1.9535700439406751
disorganis,5.678873587267573,2.095903274289385
disori,4.598040575429562,2.471756550578161
disorient,6.8433137786230045,1.8380053935977752
disov,2.5,0.0
disown,2.717562737549928,4.1145820804822515
dispar,2.19330974196567,5.345117011325181
disparag,1.3506893502198491,11.474446170085354
dispassion,8.003922779651097,1.6609640474436815
dispatch,5.512068624180378,2.142906945354647
dispel,3.719611071037446,2.978033117136071
dispens,4.899079389427794,2.3475901497877913
dispenza,2.5,0.0
dispers,8.003922779651097,1.6609640474436815
dispic,0.0,2.5
dispirit,2.095903274289385,5.678873587267573
dispis,2.5,0.0
dispit,0.0,2.5
displac,2.3475901497877913,4.899079389427794
display,2.4750114988127554,4.590733080708112
displeas,3.0212099296053805,3.662986595046085
displeasur,0.0,5.0
disport,0.0,2.5
dispos,4.353995753301182,2.5875886399628647
disposit,2.5,0.0
dispossess,2.095903274289385,5.678873587267573
disproport,3.321928094887363,3.321928094887363
disproportion,3.321928094887363,3.321928094887363
disprov,9.740670059931523,1.4777736715355747
disproven,10.0,0.0
disput,3.798794064681797,2.9203673004336506
disqualifi,3.321928094887363,3.321928094887363
disquiet,1.6609640474436815,8.003922779651097
disregard,2.7601461755970065,4.042933745683503
disreguard,2.5,0.0
disrepect,2.5,0.0
disreput,0.0,10.0
disrespect,5.678873587267573,2.095903274289385
disrob,7.075680991593563,1.797583146976218
disrupt,3.171880042295375,3.481388534756018
diss,3.0815587699515854,3.5873976034096917
dissabordin,0.0,2.5
dissapear,3.321928094887363,3.321928094887363
dissapiont,0.0,2.5
dissapoint,5.678873587267573,2.095903274289385
dissappear,2.5,0.0
dissappoint,8.003922779651097,1.6609640474436815
dissasatisfi,0.0,2.5
dissatisfact,2.5,0.0
dissatisfi,3.662986595046085,3.0212099296053805
dissaud,2.5,0.0
dissect,1.8041188445325964,7.036962827935077
dissembl,0.0,2.5
dissemin,2.717562737549928,4.1145820804822515
dissent,10.318851158516171,1.4306765580733931
disservic,3.9173823267621817,2.8394367936337863
dissi,2.5,0.0
dissid,5.678873587267573,2.095903274289385
dissilus,5.0,0.0
dissimilar,1.5913711273047662,8.58328067894192
dissip,3.103476471903321,3.5609161165707097
disslik,0.0,2.5
dissoci,12.62925313651334,1.285097208938469
dissolut,1.6609640474436815,8.003922779651097
dissolv,2.945610068724436,3.7636144048142066
disson,0.0,2.5
disspoint,2.5,0.0
dissuad,3.9173823267621817,2.8394367936337863
distaff,5.678873587267573,2.095903274289385
distanc,2.6705199576167606,4.197462649027642
distant,2.0161022096439067,5.989893386494326
distanti,0.0,2.5
distas,2.5,0.0
distast,9.963082285034032,1.4590080090244344
distasteful,2.5,0.0
distateful,2.5,0.0
distend,10.0,0.0
distiguish,2.5,0.0
distil,2.9203673004336506,3.798794064681797
distinct,2.5827453635129993,4.3635785573766235
distinguish,3.6786127507885165,3.0091264948343146
distort,4.239812907185806,2.6473472261172746
distract,4.2875368834855685,2.621900529171286
distraught,2.1396717031069303,5.5231933678985525
distress,2.978033117136071,3.719611071037446
distribut,3.8432899788247767,2.8892684648068254
distributor,2.095903274289385,5.678873587267573
distroy,2.5,0.0
distrub,0.0,2.5
distrust,1.7247814630066518,7.540024413314111
disturb,2.944651884408688,3.7649348317833424
disturbia,0.0,2.5
disus,6.4556962358128835,1.9124892893931982
ditch,5.266496755520256,2.2183164275718488
dither,3.798794064681797,2.9203673004336506
dithyramb,0.0,2.5
ditsi,3.798794064681797,2.9203673004336506
ditti,0.0,10.0
ditto,3.321928094887363,3.321928094887363
ditz,2.095903274289385,5.678873587267573
ditzi,6.14525046121494,1.9796101017878516
diurnal,2.5,0.0
diva,4.742632390555292,2.4097933153777453
dive,3.1062854099545403,3.55755834109196
diveen,2.5,0.0
diver,2.51294159473206,4.507575551943847
diverg,1.997593496840355,6.0675838318038835
divers,1.709323834275705,7.647114406817496
diversifi,4.1145820804822515,2.717562737549928
diversionari,2.5,0.0
divert,4.148825575958425,2.697847133434005
divest,0.0,5.0
divi,0.0,2.5
divid,2.1551743766843208,5.470345002889598
divin,1.7186365008060454,7.582214143371405
divinatori,0.0,2.5
divis,2.8394367936337863,3.9173823267621817
division,0.0,2.5
divoff,2.5,0.0
divorc,2.3858985318574284,4.801322650839046
divorce,2.5,0.0
divulg,2.7645093919489363,4.03576521428727
divvi,8.003922779651097,1.6609640474436815
divx,5.0,0.0
divya,5.0,0.0
diwali,5.0,0.0
diwani,2.5,0.0
dix,5.678873587267573,2.095903274289385
dixen,0.0,2.5
dixi,7.5,0.0
dixon,1.0911623018071637,17.820247949779542
dixxon,0.0,2.5
diy,1.4306765580733931,10.318851158516171
diya,2.5,0.0
dizzi,2.4771339630606084,4.585982948820062
dizzili,0.0,2.5
dj,1.3755182252363891,11.08934760734396
djakarta,0.0,2.5
djalili,0.0,2.5
djamel,0.0,2.5
django,8.003922779651097,1.6609640474436815
djian,0.0,2.5
djimon,2.5,0.0
djin,2.5,0.0
djinn,0.0,2.5
djs,0.0,2.5
dk,0.0,2.5
dkc,2.5,0.0
dl,2.5,0.0
dle,0.0,2.5
dm,0.0,2.5
dmax,0.0,2.5
dmd,0.0,2.5
dmitri,0.0,2.5
dmx,2.5,0.0
dmytryk,0.0,10.0
dna,12.5,0.0
dnc,2.5,0.0
do,4.338664815270488,2.5953909285377312
doa,4.507575551943847,2.51294159473206
doabl,5.678873587267573,2.095903274289385
dob,0.0,7.5
dobb,2.51294159473206,4.507575551943847
doberman,2.5,0.0
dobermann,3.321928094887363,3.321928094887363
dobi,0.0,2.5
dobkin,5.0,0.0
dobson,5.678873587267573,2.095903274289385
doc,1.9922507881514602,6.090429388951766
docil,2.095903274289385,5.678873587267573
dock,3.321928094887363,3.321928094887363
dockland,0.0,2.5
docksid,2.5,0.0
dockstad,2.5,0.0
docter,0.0,2.5
doctor,3.321928094887363,3.321928094887363
doctornappi,2.5,0.0
doctrin,5.678873587267573,2.095903274289385
doctrinair,2.5,0.0
docu,1.285097208938469,12.62925313651334
docudrama,2.8394367936337863,3.9173823267621817
document,2.4622385719550492,4.619568785355402
documentari,2.3605925117721784,4.865378472556185
documentarian,2.8394367936337863,3.9173823267621817
documetari,0.0,2.5
documnetari,0.0,2.5
dodder,3.321928094887363,3.321928094887363
doddl,0.0,2.5
doddsvill,2.5,0.0
dodeskaden,0.0,5.0
dodg,3.321928094887363,3.321928094887363
dodgebal,15.0,0.0
dodger,3.321928094887363,3.321928094887363
dodgey,0.0,2.5
dodgi,5.970466943390806,2.020814299663648
dodgili,0.0,2.5
dodgson,2.5,0.0
dodo,0.0,2.5
doe,3.606510399944658,3.0659948446303047
doen,2.5,0.0
doenitz,0.0,2.5
doer,2.5,0.0
doesen,10.318851158516171,1.4306765580733931
doesn,4.638223219251579,2.45407609740746
doesnot,2.5,0.0
doesnt,3.321928094887363,3.321928094887363
doest,5.0,0.0
doestoeviski,0.0,2.5
doey,0.0,2.5
doff,3.321928094887363,3.321928094887363
dog,3.2588199871532906,3.386642853563212
dogan,0.0,2.5
dogear,2.5,0.0
dogfight,3.321928094887363,3.321928094887363
doggerel,2.5,0.0
doggett,5.0,0.0
doggi,3.719611071037446,2.978033117136071
doggish,2.5,0.0
doggon,0.0,2.5
doghi,0.0,2.5
dogm,12.5,0.0
dogma,5.678873587267573,2.095903274289385
dogmat,5.678873587267573,2.095903274289385
dogtown,0.0,47.5
dogumentari,0.0,2.5
dogvill,0.0,5.0
doh,7.5,0.0
doherti,2.5,0.0
dohhh,2.5,0.0
dohler,2.5,0.0
dohn,2.5,0.0
doi,0.0,2.5
doii,2.5,0.0
doili,0.0,2.5
doin,5.678873587267573,2.095903274289385
doink,8.003922779651097,1.6609640474436815
doj,2.5,0.0
dokey,0.0,2.5
dokken,3.321928094887363,3.321928094887363
dola,0.0,7.5
dolan,0.0,2.5
dolbi,2.6619559702796276,4.212993519393615
dole,3.662986595046085,3.0212099296053805
dolemit,1.4021107082530033,10.704152876962251
dolenz,0.0,2.5
dolf,2.5,0.0
doli,0.0,2.5
dolittl,0.0,2.5
doll,2.773035227800612,4.021847864781923
dolli,3.6403209042347373,3.0389712882734123
dollman,7.5,0.0
dolman,2.5,0.0
dolomit,0.0,2.5
dolor,2.3475901497877913,4.899079389427794
dolous,0.0,2.5
dolph,11.309415071731424,1.361126526870019
dolphi,2.5,0.0
dolphin,4.507575551943847,2.51294159473206
dolt,5.0,0.0
doltish,5.0,0.0
dolwyn,2.5,0.0
dom,0.9602525677891276,24.15885792809679
domain,0.0,2.5
domalp,0.0,2.5
dome,14.937236057436325,1.1832946624549385
domen,0.0,2.5
domenico,0.0,2.5
domergu,7.5,0.0
domest,2.095903274289385,5.678873587267573
domin,2.0811611414619438,5.733576711953459
dominar,0.0,2.5
dominatrix,5.678873587267573,2.095903274289385
dominczyk,0.0,2.5
domingo,0.0,2.5
domini,0.0,5.0
dominica,0.0,5.0
dominican,3.662986595046085,3.0212099296053805
dominicano,0.0,2.5
dominick,0.0,37.5
dominiqu,12.5,0.0
domino,1.6609640474436815,8.003922779651097
don,3.7221669958340926,2.976123343177876
dona,2.095903274289385,5.678873587267573
donaggio,5.0,0.0
donahu,5.0,0.0
donal,0.0,32.5
donald,2.739633657977486,4.077060298026173
donat,8.182242881466403,1.6384511256810093
doncha,2.5,0.0
done,3.26406245260799,3.3811416934935266
donel,0.0,2.5
donen,0.0,2.5
dong,1.4306765580733931,10.318851158516171
donger,0.0,2.5
donkey,7.230516925979993,1.7721967586109773
donlan,0.0,2.5
donlevi,2.095903274289385,5.678873587267573
donlon,0.0,2.5
donna,3.221960657862116,3.4259878473913896
donnacha,0.0,2.5
donnel,0.0,7.5
donnelli,3.321928094887363,3.321928094887363
donner,4.1145820804822515,2.717562737549928
donnersmarck,2.5,0.0
donni,6.0120931413889656,2.010759005174987
donnitz,0.0,2.5
donno,2.5,0.0
donoghugh,2.5,0.0
donor,3.321928094887363,3.321928094887363
donot,2.5,0.0
donovan,3.321928094887363,3.321928094887363
dont,5.754160264545099,2.075695811608903
donut,2.51294159473206,4.507575551943847
doo,3.662986595046085,3.0212099296053805
doodl,2.717562737549928,4.1145820804822515
doofus,5.0,0.0
doogan,0.0,5.0
doogi,2.5,0.0
doohan,7.5,0.0
dooki,5.0,0.0
dooley,0.0,12.5
doolittl,0.9266284080291269,26.463034750828918
doom,3.219394045213509,3.428771818609768
doomsday,3.9173823267621817,2.8394367936337863
doomsvill,5.0,0.0
dooohhh,2.5,0.0
dooper,2.5,0.0
door,3.492757467184183,3.16185575442704
doorknob,5.0,0.0
doormat,0.0,2.5
doorstep,2.5,0.0
doorway,3.321928094887363,3.321928094887363
doos,0.0,2.5
doosi,2.5,0.0
doozi,1.0479516371446924,19.549378059091087
dop,2.5,0.0
dope,4.1145820804822515,2.717562737549928
doper,0.0,2.5
dopey,5.678873587267573,2.095903274289385
dopi,5.0,0.0
dopiest,0.0,2.5
doppelg,0.0,7.5
doppelgang,0.0,5.0
dopplegang,3.321928094887363,3.321928094887363
dor,3.321928094887363,3.321928094887363
dora,2.095903274289385,5.678873587267573
dorado,0.0,2.5
dorai,0.0,2.5
dorama,0.0,2.5
doran,0.0,2.5
dorando,0.0,2.5
dore,2.5,0.0
doreen,2.5,0.0
doren,5.0,0.0
dorf,0.0,5.0
dorff,15.0,0.0
dorfman,0.0,2.5
dori,2.554033665793854,4.421450477063436
dorian,1.3506893502198491,11.474446170085354
dorina,0.0,5.0
dorinda,2.5,0.0
dork,2.51294159473206,4.507575551943847
