,negative,neutral,positive,total
linear,1.0,0.0,0.0,1.0
liner,0.0,1.0,0.0,1.0
linger,10.0,0.0,1.0,11.0
lingeri,1.0,0.0,0.0,1.0
lingual,1.0,0.0,0.0,1.0
linguist,0.0,1.0,0.0,1.0
link,3.0,0.0,0.0,3.0
lioness,1.0,0.0,0.0,1.0
lioniz,1.0,0.0,0.0,1.0
lip,1.0,0.0,0.0,1.0
lipstick,1.0,0.0,0.0,1.0
lisa,2.0,0.0,0.0,2.0
lisp,1.0,0.0,0.0,1.0
list,1.0,1.0,0.0,2.0
listen,6.0,3.0,0.0,9.0
listless,8.0,0.0,0.0,8.0
lit,3.0,2.0,0.0,5.0
lite,0.0,0.0,1.0,1.0
liter,15.0,8.0,2.0,25.0
literari,8.0,4.0,2.0,14.0
literarili,1.0,0.0,0.0,1.0
literatur,1.0,0.0,0.0,1.0
litmus,1.0,0.0,0.0,1.0
litter,3.0,0.0,0.0,3.0
littl,217.0,62.0,28.0,307.0
live,63.0,22.0,11.0,96.0
liveli,2.0,1.0,0.0,3.0
liven,1.0,2.0,0.0,3.0
liver,0.0,0.0,1.0,1.0
liyan,1.0,0.0,0.0,1.0
ll,80.0,29.0,7.0,116.0
lo,0.0,1.0,0.0,1.0
load,6.0,0.0,0.0,6.0
loath,1.0,1.0,2.0,4.0
loathsom,2.0,0.0,0.0,2.0
lobbi,0.0,1.0,0.0,1.0
lobotom,0.0,1.0,0.0,1.0
local,2.0,4.0,0.0,6.0
locat,0.0,1.0,0.0,1.0
lock,1.0,1.0,0.0,2.0
loco,1.0,0.0,0.0,1.0
lodg,2.0,0.0,0.0,2.0
lofti,3.0,1.0,0.0,4.0
log,2.0,0.0,0.0,2.0
logic,6.0,1.0,0.0,7.0
logist,1.0,1.0,0.0,2.0
lohman,1.0,1.0,0.0,2.0
loiter,0.0,1.0,0.0,1.0
lolita,0.0,1.0,0.0,1.0
loll,0.0,0.0,1.0,1.0
london,3.0,0.0,0.0,3.0
lone,3.0,0.0,0.0,3.0
loneliest,1.0,0.0,0.0,1.0
long,121.0,43.0,23.0,187.0
longer,11.0,4.0,2.0,17.0
longest,4.0,1.0,0.0,5.0
longtim,2.0,0.0,0.0,2.0
look,142.0,27.0,17.0,186.0
looni,1.0,0.0,0.0,1.0
loop,1.0,0.0,0.0,1.0
loopi,3.0,0.0,0.0,3.0
loos,13.0,4.0,2.0,19.0
loosen,0.0,1.0,0.0,1.0
lopez,3.0,0.0,0.0,3.0
lopsid,0.0,1.0,0.0,1.0
loquaci,2.0,0.0,0.0,2.0
lose,23.0,6.0,3.0,32.0
losin,1.0,0.0,0.0,1.0
lost,28.0,4.0,4.0,36.0
lot,12.0,3.0,2.0,17.0
loud,23.0,4.0,3.0,30.0
louder,0.0,1.0,0.0,1.0
loui,1.0,0.0,0.0,1.0
louiso,1.0,0.0,0.0,1.0
lousi,10.0,2.0,0.0,12.0
lovabl,4.0,1.0,0.0,5.0
love,104.0,31.0,20.0,155.0
loveabl,2.0,0.0,0.0,2.0
lovefest,1.0,0.0,0.0,1.0
lover,0.0,1.0,0.0,1.0
low,50.0,16.0,4.0,70.0
lowbrow,2.0,0.0,0.0,2.0
lower,6.0,2.0,2.0,10.0
lowli,1.0,0.0,0.0,1.0
loyal,2.0,1.0,0.0,3.0
lrb,117.0,28.0,13.0,158.0
luc,0.0,1.0,0.0,1.0
luca,0.0,1.0,0.0,1.0
luci,3.0,0.0,0.0,3.0
lucid,1.0,0.0,0.0,1.0
luck,2.0,0.0,0.0,2.0
lucki,5.0,1.0,0.0,6.0
luckiest,2.0,0.0,1.0,3.0
lucrat,1.0,0.0,0.0,1.0
ludicr,12.0,0.0,1.0,13.0
lugosi,1.0,0.0,0.0,1.0
lugubri,1.0,0.0,0.0,1.0
lui,1.0,0.0,0.0,1.0
lukewarm,1.0,1.0,0.0,2.0
lull,4.0,2.0,0.0,6.0
lumber,2.0,0.0,0.0,2.0
lumin,1.0,0.0,1.0,2.0
lump,1.0,0.0,0.0,1.0
lumpen,0.0,1.0,0.0,1.0
lumpi,1.0,0.0,0.0,1.0
lumpish,1.0,0.0,0.0,1.0
lunar,1.0,0.0,0.0,1.0
lunat,3.0,0.0,0.0,3.0
lure,1.0,1.0,0.0,2.0
lurid,7.0,0.0,1.0,8.0
lurk,1.0,1.0,0.0,2.0
luscious,1.0,1.0,0.0,2.0
lush,4.0,0.0,0.0,4.0
lusti,1.0,0.0,0.0,1.0
lustrous,1.0,0.0,0.0,1.0
luther,1.0,0.0,0.0,1.0
luv,1.0,1.0,0.0,2.0
lynch,2.0,0.0,0.0,2.0
lyne,1.0,0.0,0.0,1.0
lynn,1.0,0.0,0.0,1.0
lyric,8.0,3.0,2.0,13.0
macabr,1.0,0.0,0.0,1.0
macdowel,1.0,0.0,0.0,1.0
macgraw,1.0,0.0,0.0,1.0
macho,1.0,0.0,0.0,1.0
maci,1.0,0.0,0.0,1.0
mad,4.0,2.0,4.0,10.0
madcap,1.0,0.0,0.0,1.0
madden,2.0,1.0,2.0,5.0
made,168.0,34.0,20.0,222.0
madonna,0.0,0.0,1.0,1.0
maggi,1.0,1.0,0.0,2.0
magic,9.0,4.0,3.0,16.0
magician,1.0,0.0,0.0,1.0
magnet,2.0,1.0,1.0,4.0
magnifi,0.0,1.0,1.0,2.0
magnific,4.0,0.0,3.0,7.0
maid,0.0,1.0,0.0,1.0
maik,1.0,0.0,0.0,1.0
mail,0.0,1.0,0.0,1.0
main,23.0,3.0,2.0,28.0
mainstream,8.0,0.0,1.0,9.0
maintain,17.0,1.0,0.0,18.0
majest,1.0,0.0,0.0,1.0
majidi,1.0,1.0,0.0,2.0
major,20.0,6.0,4.0,30.0
make,427.0,112.0,58.0,597.0
makhmalbaf,0.0,0.0,2.0,2.0
maladjust,1.0,0.0,0.0,1.0
male,8.0,0.0,1.0,9.0
malkovich,1.0,0.0,0.0,1.0
mall,1.0,0.0,0.0,1.0
malleabl,1.0,0.0,0.0,1.0
malnourish,1.0,0.0,0.0,1.0
mama,0.0,1.0,0.0,1.0
mamet,0.0,0.0,1.0,1.0
manag,45.0,8.0,8.0,61.0
mandat,0.0,0.0,1.0,1.0
mangl,0.0,1.0,0.0,1.0
manhattan,4.0,0.0,0.0,4.0
mani,140.0,34.0,9.0,183.0
manic,3.0,2.0,0.0,5.0
manipul,17.0,3.0,0.0,20.0
mann,1.0,0.0,0.0,1.0
manner,6.0,0.0,0.0,6.0
manual,1.0,0.0,1.0,2.0
manufactur,5.0,1.0,0.0,6.0
map,1.0,0.0,0.0,1.0
mapquest,1.0,0.0,0.0,1.0
mar,4.0,2.0,0.0,6.0
march,4.0,0.0,1.0,5.0
marcus,1.0,0.0,0.0,1.0
margaret,1.0,0.0,0.0,1.0
margarita,2.0,0.0,0.0,2.0
margin,7.0,1.0,1.0,9.0
mari,5.0,1.0,0.0,6.0
marilyn,1.0,0.0,0.0,1.0
marin,2.0,0.0,0.0,2.0
marina,2.0,0.0,0.0,2.0
marivaux,1.0,0.0,0.0,1.0
mark,12.0,1.0,0.0,13.0
market,1.0,1.0,0.0,2.0
marri,3.0,3.0,1.0,7.0
marshal,2.0,0.0,0.0,2.0
martha,2.0,2.0,1.0,5.0
martial,6.0,1.0,1.0,8.0
martin,2.0,0.0,1.0,3.0
martyr,1.0,0.0,0.0,1.0
marveilleux,1.0,0.0,0.0,1.0
marvel,15.0,3.0,0.0,18.0
marvin,1.0,0.0,0.0,1.0
marxian,1.0,0.0,0.0,1.0
masala,0.0,1.0,0.0,1.0
mask,1.0,0.0,0.0,1.0
masochist,1.0,0.0,0.0,1.0
mason,1.0,0.0,0.0,1.0
masquerad,1.0,0.0,0.0,1.0
mass,1.0,2.0,0.0,3.0
massacr,1.0,0.0,0.0,1.0
massiv,3.0,0.0,0.0,3.0
massoud,2.0,0.0,0.0,2.0
master,16.0,4.0,0.0,20.0
masterpiec,5.0,1.0,1.0,7.0
match,13.0,2.0,3.0,18.0
matchmak,1.0,0.0,0.0,1.0
mate,0.0,2.0,0.0,2.0
materi,1.0,1.0,0.0,2.0
matern,2.0,0.0,0.0,2.0
matine,1.0,1.0,0.0,2.0
matt,0.0,0.0,1.0,1.0
matter,5.0,0.0,0.0,5.0
matthew,2.0,1.0,0.0,3.0
matur,3.0,1.0,0.0,4.0
maudlin,2.0,0.0,0.0,2.0
maverick,0.0,1.0,0.0,1.0
mawkish,2.0,2.0,0.0,4.0
maximum,2.0,0.0,0.0,2.0
mayb,21.0,7.0,3.0,31.0
mcbeal,1.0,0.0,0.0,1.0
mcculloch,1.0,0.0,0.0,1.0
mcdonald,1.0,0.0,0.0,1.0
mcdormand,0.0,1.0,0.0,1.0
mcdowel,1.0,0.0,1.0,2.0
mcfarlan,0.0,1.0,0.0,1.0
mcgrath,1.0,1.0,0.0,2.0
mcmullen,1.0,0.0,0.0,1.0
meal,0.0,1.0,1.0,2.0
mean,33.0,7.0,1.0,41.0
meander,8.0,3.0,0.0,11.0
meanest,1.0,0.0,0.0,1.0
meaning,6.0,0.0,1.0,7.0
meaningless,2.0,1.0,0.0,3.0
meanspirit,1.0,0.0,0.0,1.0
meant,4.0,2.0,0.0,6.0
meanwhil,0.0,0.0,1.0,1.0
measur,6.0,1.0,1.0,8.0
meatier,1.0,0.0,0.0,1.0
mechan,5.0,1.0,0.0,6.0
meddl,0.0,1.0,0.0,1.0
medic,4.0,0.0,0.0,4.0
mediocr,10.0,2.0,1.0,13.0
medit,3.0,1.0,0.0,4.0
meet,3.0,0.0,1.0,4.0
megalomaniac,1.0,0.0,0.0,1.0
megaplex,1.0,0.0,0.0,1.0
mel,3.0,0.0,0.0,3.0
melanchol,2.0,0.0,0.0,2.0
melancholi,4.0,1.0,0.0,5.0
mellow,0.0,1.0,0.0,1.0
melod,0.0,1.0,1.0,2.0
melodramat,18.0,6.0,1.0,25.0
melros,0.0,1.0,0.0,1.0
melt,3.0,0.0,0.0,3.0
melvill,1.0,1.0,0.0,2.0
memor,29.0,4.0,5.0,38.0
memori,1.0,0.0,1.0,2.0
menac,2.0,0.0,0.0,2.0
mend,1.0,0.0,0.0,1.0
mental,9.0,2.0,0.0,11.0
mention,10.0,2.0,0.0,12.0
mercenari,0.0,0.0,1.0,1.0
merchandis,1.0,0.0,0.0,1.0
merci,1.0,0.0,0.0,1.0
merciless,2.0,0.0,0.0,2.0
mere,32.0,9.0,2.0,43.0
merg,2.0,0.0,0.0,2.0
merit,5.0,1.0,0.0,6.0
merrili,1.0,0.0,0.0,1.0
mesmer,11.0,5.0,2.0,18.0
mesmeris,1.0,0.0,0.0,1.0
mess,5.0,1.0,0.0,6.0
messi,5.0,3.0,0.0,8.0
messian,1.0,0.0,0.0,1.0
met,0.0,1.0,0.0,1.0
metaphor,4.0,2.0,0.0,6.0
metaphys,1.0,2.0,0.0,3.0
method,3.0,0.0,0.0,3.0
meticul,4.0,0.0,0.0,4.0
metropoli,1.0,1.0,0.0,2.0
metropolitan,2.0,0.0,0.0,2.0
mexican,4.0,0.0,0.0,4.0
meyj,2.0,0.0,0.0,2.0
mib,1.0,0.0,0.0,1.0
mich,1.0,0.0,0.0,1.0
michael,12.0,2.0,1.0,15.0
michel,2.0,0.0,0.0,2.0
michell,2.0,0.0,0.0,2.0
mick,2.0,1.0,0.0,3.0
microwav,0.0,1.0,0.0,1.0
mid,2.0,0.0,0.0,2.0
middl,21.0,6.0,1.0,28.0
midlevel,0.0,1.0,0.0,1.0
midnight,2.0,0.0,0.0,2.0
midway,1.0,0.0,0.0,1.0
mighti,1.0,1.0,1.0,3.0
migrain,0.0,1.0,0.0,1.0
mike,3.0,0.0,0.0,3.0
mild,29.0,9.0,1.0,39.0
mile,3.0,1.0,1.0,5.0
militari,2.0,1.0,2.0,5.0
milk,2.0,0.0,1.0,3.0
millenni,1.0,0.0,0.0,1.0
miller,2.0,0.0,1.0,3.0
milquetoast,1.0,0.0,0.0,1.0
mimet,1.0,0.0,0.0,1.0
mimic,1.0,0.0,0.0,1.0
mimick,0.0,1.0,0.0,1.0
mind,24.0,5.0,3.0,32.0
mindless,10.0,3.0,1.0,14.0
mine,4.0,1.0,0.0,5.0
ming,3.0,1.0,0.0,4.0
mingl,1.0,0.0,0.0,1.0
minim,4.0,0.0,0.0,4.0
minimalist,3.0,0.0,1.0,4.0
minimum,2.0,0.0,0.0,2.0
minor,14.0,4.0,2.0,20.0
minut,8.0,1.0,1.0,10.0
minutia,1.0,0.0,0.0,1.0
mira,2.0,0.0,0.0,2.0
miracl,0.0,1.0,0.0,1.0
miracul,2.0,1.0,1.0,4.0
miramax,1.0,0.0,0.0,1.0
mire,4.0,0.0,2.0,6.0
mirror,0.0,1.0,0.0,1.0
misbegotten,1.0,0.0,0.0,1.0
miscast,1.0,0.0,0.0,1.0
miscellan,1.0,0.0,0.0,1.0
mischiev,1.0,1.0,0.0,2.0
misconceiv,1.0,0.0,1.0,2.0
misconstru,1.0,0.0,0.0,1.0
misdirect,1.0,0.0,0.0,1.0
miser,3.0,2.0,3.0,8.0
misfir,1.0,0.0,0.0,1.0
misguid,4.0,0.0,0.0,4.0
mishandl,2.0,0.0,0.0,2.0
mislead,1.0,0.0,0.0,1.0
mismatch,0.0,1.0,0.0,1.0
misogynist,0.0,1.0,2.0,3.0
misplac,1.0,0.0,1.0,2.0
miss,39.0,14.0,9.0,62.0
misstep,1.0,0.0,0.0,1.0
mistak,3.0,4.0,1.0,8.0
mistaken,1.0,0.0,2.0,3.0
misti,2.0,0.0,0.0,2.0
mix,17.0,1.0,1.0,19.0
miyazaki,1.0,1.0,0.0,2.0
mo,1.0,0.0,0.0,1.0
moan,2.0,0.0,0.0,2.0
mob,1.0,0.0,0.0,1.0
mobius,1.0,0.0,0.0,1.0
mock,2.0,2.0,1.0,5.0
mockumentari,1.0,0.0,0.0,1.0
model,2.0,0.0,0.0,2.0
moder,3.0,1.0,0.0,4.0
modern,46.0,12.0,3.0,61.0
modest,15.0,4.0,0.0,19.0
modul,0.0,1.0,0.0,1.0
moist,1.0,0.0,0.0,1.0
molder,1.0,0.0,0.0,1.0
moldi,1.0,2.0,0.0,3.0
molest,1.0,0.0,0.0,1.0
moll,0.0,0.0,1.0,1.0
molli,3.0,0.0,0.0,3.0
molto,1.0,0.0,0.0,1.0
moment,1.0,0.0,0.0,1.0
momentari,0.0,0.0,2.0,2.0
monast,0.0,1.0,0.0,1.0
monday,2.0,0.0,0.0,2.0
monger,2.0,0.0,0.0,2.0
monologu,1.0,0.0,0.0,1.0
monopoli,1.0,0.0,0.0,1.0
monosyllab,1.0,0.0,0.0,1.0
monoton,3.0,2.0,2.0,7.0
monster,4.0,0.0,0.0,4.0
monstrous,3.0,0.0,1.0,4.0
mont,0.0,0.0,1.0,1.0
monti,0.0,2.0,0.0,2.0
monument,2.0,1.0,1.0,4.0
mood,1.0,0.0,0.0,1.0
moodi,1.0,0.0,0.0,1.0
moodili,0.0,1.0,0.0,1.0
moonlight,1.0,1.0,1.0,3.0
moor,5.0,0.0,0.0,5.0
mop,1.0,0.0,1.0,2.0
mope,0.0,1.0,0.0,1.0
moral,30.0,8.0,4.0,42.0
moralist,2.0,0.0,0.0,2.0
moratorium,1.0,0.0,0.0,1.0
morbid,0.0,1.0,0.0,1.0
mordant,3.0,1.0,0.0,4.0
more,519.0,138.0,71.0,728.0
morgan,1.0,0.0,0.0,1.0
mormon,2.0,0.0,0.0,2.0
moron,3.0,0.0,0.0,3.0
moros,1.0,0.0,2.0,3.0
morph,2.0,1.0,0.0,3.0
morrison,1.0,0.0,0.0,1.0
mortal,1.0,0.0,0.0,1.0
morvern,5.0,2.0,1.0,8.0
most,332.0,87.0,39.0,458.0
mother,2.0,0.0,0.0,2.0
motion,1.0,0.0,0.0,1.0
motiv,6.0,0.0,0.0,6.0
motor,1.0,0.0,0.0,1.0
motown,0.0,1.0,0.0,1.0
moulin,1.0,0.0,0.0,1.0
mount,5.0,2.0,1.0,8.0
mourn,4.0,1.0,0.0,5.0
mous,0.0,0.0,1.0,1.0
mouth,5.0,0.0,0.0,5.0
move,75.0,19.0,12.0,106.0
movement,1.0,0.0,0.0,1.0
moviego,2.0,1.0,1.0,4.0
moviemak,3.0,3.0,0.0,6.0
mr,20.0,4.0,1.0,25.0
mrs,1.0,0.0,0.0,1.0
ms,4.0,0.0,1.0,5.0
mtv,0.0,1.0,0.0,1.0
muccino,1.0,0.0,0.0,1.0
much,266.0,79.0,42.0,387.0
muck,0.0,0.0,1.0,1.0
muckrak,1.0,0.0,1.0,2.0
muddi,1.0,0.0,0.0,1.0
muddl,8.0,1.0,1.0,10.0
mueller,0.0,0.0,1.0,1.0
muffl,0.0,1.0,0.0,1.0
mug,2.0,0.0,0.0,2.0
mull,1.0,2.0,1.0,4.0
multi,1.0,0.0,2.0,3.0
multifacet,0.0,1.0,0.0,1.0
multilay,1.0,0.0,1.0,2.0
multipl,3.0,1.0,0.0,4.0
mumbo,2.0,0.0,0.0,2.0
mummifi,0.0,1.0,0.0,1.0
mundan,2.0,1.0,0.0,3.0
murder,4.0,2.0,3.0,9.0
murki,3.0,0.0,0.0,3.0
murkiest,0.0,1.0,0.0,1.0
murphi,1.0,0.0,0.0,1.0
musclefest,1.0,0.0,0.0,1.0
mush,1.0,0.0,0.0,1.0
mushi,5.0,0.0,0.0,5.0
music,13.0,2.0,2.0,17.0
musket,1.0,0.0,0.0,1.0
muster,3.0,1.0,0.0,4.0
musti,3.0,1.0,1.0,5.0
mutat,1.0,0.0,0.0,1.0
mute,6.0,2.0,0.0,8.0
mutil,1.0,0.0,0.0,1.0
mutter,1.0,0.0,0.0,1.0
muy,1.0,0.0,0.0,1.0
myopic,1.0,0.0,1.0,2.0
myriad,1.0,0.0,0.0,1.0
myrtl,1.0,0.0,0.0,1.0
mysteri,7.0,2.0,3.0,12.0
mystic,3.0,0.0,0.0,3.0
mystifi,0.0,1.0,0.0,1.0
mythic,4.0,0.0,0.0,4.0
mytholog,1.0,0.0,0.0,1.0
na,6.0,0.0,0.0,6.0
nachtwey,2.0,1.0,0.0,3.0
nadia,1.0,0.0,0.0,1.0
nag,1.0,0.0,1.0,2.0
nail,4.0,1.0,1.0,6.0
naipaul,3.0,1.0,0.0,4.0
nair,2.0,1.0,0.0,3.0
naiv,2.0,1.0,0.0,3.0
naivet,0.0,0.0,1.0,1.0
nake,3.0,0.0,2.0,5.0
name,8.0,2.0,2.0,12.0
nameless,1.0,0.0,0.0,1.0
nanook,1.0,0.0,0.0,1.0
naomi,1.0,0.0,0.0,1.0
nap,0.0,1.0,0.0,1.0
napoleon,2.0,0.0,0.0,2.0
naptim,0.0,0.0,1.0,1.0
narc,3.0,1.0,0.0,4.0
narcissist,1.0,0.0,0.0,1.0
narcot,1.0,1.0,0.0,2.0
nari,3.0,0.0,0.0,3.0
narrat,53.0,11.0,7.0,71.0
narrow,2.0,0.0,0.0,2.0
nascent,0.0,0.0,1.0,1.0
nasti,10.0,1.0,2.0,13.0
nastier,1.0,0.0,0.0,1.0
natali,1.0,0.0,0.0,1.0
nathan,0.0,1.0,1.0,2.0
nation,13.0,3.0,0.0,16.0
nationalist,1.0,0.0,0.0,1.0
nationwid,1.0,0.0,0.0,1.0
nativ,3.0,0.0,0.0,3.0
natter,1.0,0.0,0.0,1.0
natur,28.0,11.0,2.0,41.0
naturalist,5.0,1.0,1.0,7.0
naught,1.0,0.0,0.0,1.0
naughti,2.0,1.0,0.0,3.0
nauseat,1.0,2.0,0.0,3.0
naval,1.0,0.0,0.0,1.0
navel,0.0,1.0,0.0,1.0
navig,1.0,0.0,0.0,1.0
nazi,1.0,0.0,0.0,1.0
nba,1.0,0.0,0.0,1.0
nc,0.0,1.0,0.0,1.0
nch,0.0,1.0,0.0,1.0
near,54.0,16.0,7.0,77.0
neat,9.0,1.0,2.0,12.0
neater,0.0,0.0,1.0,1.0
necessari,11.0,3.0,2.0,16.0
necessarili,6.0,3.0,1.0,10.0
need,69.0,18.0,12.0,99.0
needi,2.0,0.0,0.0,2.0
needless,5.0,2.0,0.0,7.0
negat,3.0,0.0,0.0,3.0
neglect,3.0,1.0,2.0,6.0
neglig,3.0,0.0,0.0,3.0
negoti,3.0,0.0,0.0,3.0
neil,4.0,1.0,0.0,5.0
neither,2.0,2.0,0.0,4.0
nelson,2.0,0.0,1.0,3.0
neo,5.0,0.0,0.0,5.0
nephew,0.0,0.0,1.0,1.0
nerdi,0.0,2.0,0.0,2.0
nerv,2.0,1.0,0.0,3.0
nervi,3.0,0.0,1.0,4.0
nervous,3.0,1.0,2.0,6.0
nesbitt,1.0,0.0,0.0,1.0
nettelbeck,1.0,1.0,0.0,2.0
neurasthen,1.0,0.0,0.0,1.0
neurot,1.0,3.0,0.0,4.0
neutral,2.0,0.0,0.0,2.0
never,198.0,48.0,17.0,263.0
neverland,2.0,0.0,0.0,2.0
nevertheless,9.0,1.0,0.0,10.0
new,153.0,38.0,20.0,211.0
newcastl,1.0,0.0,0.0,1.0
newcom,4.0,0.0,0.0,4.0
newfangl,2.0,0.0,1.0,3.0
newli,0.0,1.0,0.0,1.0
newton,0.0,1.0,0.0,1.0
next,34.0,13.0,4.0,51.0
niccol,0.0,1.0,1.0,2.0
nice,33.0,11.0,3.0,47.0
nicest,3.0,0.0,0.0,3.0
nichola,1.0,0.0,0.0,1.0
nicholson,5.0,0.0,0.0,5.0
nick,2.0,1.0,0.0,3.0
nickelodeon,1.0,0.0,0.0,1.0
nicki,1.0,1.0,0.0,2.0
nicklebi,4.0,0.0,1.0,5.0
nicol,4.0,0.0,0.0,4.0
nicola,2.0,0.0,0.0,2.0
nifti,3.0,0.0,0.0,3.0
niftiest,1.0,0.0,0.0,1.0
nigh,0.0,0.0,1.0,1.0
nightclub,0.0,0.0,1.0,1.0
nightmar,1.0,0.0,0.0,1.0
nightmarish,2.0,0.0,0.0,2.0
nighttim,1.0,0.0,0.0,1.0
nihilist,1.0,0.0,0.0,1.0
nijinski,6.0,0.0,0.0,6.0
nike,1.0,0.0,0.0,1.0
nimbl,2.0,0.0,0.0,2.0
nincompoop,1.0,0.0,0.0,1.0
nineti,1.0,0.0,0.0,1.0
ninth,1.0,0.0,0.0,1.0
niro,1.0,0.0,1.0,2.0
nit,1.0,0.0,0.0,1.0
no,5.0,2.0,1.0,8.0
nobl,6.0,3.0,0.0,9.0
noblest,0.0,0.0,1.0,1.0
nobodi,1.0,0.0,0.0,1.0
nocturn,0.0,1.0,0.0,1.0
nod,2.0,0.0,0.0,2.0
nohe,1.0,1.0,0.0,2.0
noir,4.0,0.0,2.0,6.0
noisi,0.0,1.0,0.0,1.0
nolden,0.0,0.0,1.0,1.0
nomin,2.0,3.0,0.0,5.0
non,11.0,5.0,1.0,17.0
nonagenarian,0.0,1.0,0.0,1.0
nonchal,2.0,0.0,0.0,2.0
nonchalleng,1.0,0.0,0.0,1.0
none,0.0,0.0,1.0,1.0
nonetheless,6.0,2.0,0.0,8.0
nonethn,1.0,0.0,0.0,1.0
nonexist,2.0,0.0,1.0,3.0
nonjudgment,3.0,0.0,0.0,3.0
nonprofession,0.0,0.0,1.0,1.0
nonsens,7.0,1.0,2.0,10.0
nonstop,3.0,1.0,1.0,5.0
nonthreaten,0.0,1.0,0.0,1.0
noodl,0.0,1.0,0.0,1.0
norm,0.0,1.0,0.0,1.0
norma,1.0,0.0,0.0,1.0
normal,5.0,2.0,0.0,7.0
norman,0.0,1.0,0.0,1.0
normat,1.0,0.0,0.0,1.0
norri,1.0,0.0,0.0,1.0
north,1.0,0.0,0.0,1.0
northern,1.0,1.0,0.0,2.0
northwest,1.0,0.0,0.0,1.0
norwegian,2.0,0.0,0.0,2.0
nose,3.0,0.0,0.0,3.0
nosed,1.0,0.0,0.0,1.0
nostalg,2.0,1.0,0.0,3.0
nostalgia,4.0,1.0,0.0,5.0
not,611.0,154.0,88.0,853.0
notabl,6.0,2.0,0.0,8.0
notch,0.0,0.0,1.0,1.0
note,3.0,0.0,0.0,3.0
noteworthi,1.0,0.0,1.0,2.0
notic,14.0,1.0,0.0,15.0
notori,7.0,1.0,0.0,8.0
notwithstand,4.0,0.0,0.0,4.0
nourish,2.0,0.0,0.0,2.0
nouvell,1.0,0.0,0.0,1.0
novak,2.0,2.0,0.0,4.0
novel,8.0,3.0,1.0,12.0
novelist,1.0,0.0,1.0,2.0
now,42.0,15.0,8.0,65.0
nowher,13.0,2.0,1.0,16.0
nowheresvill,1.0,0.0,0.0,1.0
noxious,0.0,1.0,0.0,1.0
noyc,3.0,1.0,0.0,4.0
nrelent,0.0,1.0,0.0,1.0
nuanc,7.0,1.0,2.0,10.0
nubil,1.0,0.0,0.0,1.0
nuclear,2.0,1.0,1.0,4.0
nude,0.0,1.0,0.0,1.0
nuke,0.0,1.0,0.0,1.0
numb,10.0,4.0,1.0,15.0
number,2.0,0.0,0.0,2.0
numer,2.0,2.0,2.0,6.0
nurs,1.0,1.0,0.0,2.0
nurtur,2.0,1.0,0.0,3.0
nutjob,0.0,0.0,1.0,1.0
nutti,3.0,0.0,0.0,3.0
nyc,2.0,0.0,0.0,2.0
oafish,0.0,1.0,0.0,1.0
object,7.0,2.0,2.0,11.0
objection,0.0,0.0,1.0,1.0
obligatori,4.0,0.0,0.0,4.0
oblivi,1.0,0.0,0.0,1.0
obnoxi,10.0,1.0,0.0,11.0
obscen,1.0,0.0,0.0,1.0
obscur,5.0,3.0,1.0,9.0
observ,7.0,6.0,1.0,14.0
obsess,7.0,1.0,0.0,8.0
obsolet,0.0,1.0,0.0,1.0
obvious,48.0,17.0,8.0,73.0
occasion,33.0,10.0,9.0,52.0
occup,1.0,0.0,0.0,1.0
occupi,2.0,1.0,0.0,3.0
occur,4.0,1.0,0.0,5.0
ocean,2.0,0.0,0.0,2.0
odd,37.0,4.0,2.0,43.0
oddest,3.0,1.0,0.0,4.0
odor,1.0,0.0,0.0,1.0
odorifer,1.0,0.0,0.0,1.0
odour,1.0,0.0,0.0,1.0
oe,0.0,0.0,1.0,1.0
oedekerk,1.0,1.0,1.0,3.0
oeuvr,1.0,1.0,0.0,2.0
off,2.0,1.0,1.0,4.0
offbeat,4.0,1.0,1.0,6.0
offend,5.0,1.0,3.0,9.0
offens,13.0,2.0,1.0,16.0
offer,58.0,15.0,8.0,81.0
offici,1.0,0.0,2.0,3.0
offset,1.0,0.0,0.0,1.0
oft,1.0,1.0,0.0,2.0
often,106.0,27.0,8.0,141.0
oh,2.0,1.0,0.0,3.0
oil,0.0,1.0,0.0,1.0
oili,1.0,1.0,0.0,2.0
ok,1.0,0.0,0.0,1.0
okay,0.0,0.0,1.0,1.0
old,128.0,34.0,17.0,179.0
older,12.0,1.0,0.0,13.0
oleand,1.0,0.0,0.0,1.0
oliv,2.0,0.0,1.0,3.0
oliveira,1.0,0.0,0.0,1.0
olivi,1.0,0.0,0.0,1.0
olympia,1.0,0.0,0.0,1.0
omin,2.0,0.0,0.0,2.0
omit,2.0,0.0,0.0,2.0
omnibus,1.0,0.0,0.0,1.0
omnisci,1.0,0.0,0.0,1.0
onc,67.0,15.0,9.0,91.0
one,1.0,0.0,0.0,1.0
ong,2.0,0.0,0.0,2.0
ongo,1.0,2.0,0.0,3.0
onli,217.0,66.0,26.0,309.0
onlin,1.0,0.0,0.0,1.0
onscreen,6.0,1.0,0.0,7.0
onstag,0.0,0.0,1.0,1.0
oo,1.0,0.0,0.0,1.0
oop,0.0,1.0,0.0,1.0
ooz,4.0,0.0,0.0,4.0
op,0.0,1.0,0.0,1.0
opaqu,5.0,0.0,1.0,6.0
open,32.0,12.0,2.0,46.0
oper,6.0,2.0,0.0,8.0
opera,2.0,0.0,0.0,2.0
operat,1.0,0.0,2.0,3.0
oppos,2.0,1.0,0.0,3.0
opposit,2.0,0.0,0.0,2.0
